gameid,date,ejectee,ejecteename,team,job,umpire,umpirename,inning,reason,month,day,year,city,nickname
BAL201806250,06/25/2018,showb801,Buck Showalter,BAL,M,sches901,Stu Scheurwater,9,Balk call,6,25,2018,Baltimore,Orioles
ATL201806270,06/27/2018,vottj001,Joey Votto,CIN,P,torrc901,Carlos Torres,1,Called third strike,6,27,2018,Cincinnati,Reds
CHA201806270,06/27/2018,glyng801,Gene Glynn,MIN,C,davig901,Gerry Davis,6,Balk non-call,6,27,2018,Minnesota,Twins
CHA201806270,06/27/2018,molip001,Paul Molitor,MIN,M,davig901,Gerry Davis,6,Balk non-call,6,27,2018,Minnesota,Twins
DET201806270,06/27/2018,gardr001,Ron Gardenhire,DET,M,barkl901,Lance Barksdale,3,Balls and strikes,6,27,2018,Detroit,Tigers
CHA201806280,06/28/2018,andet001,Tim Anderson,CHA,P,davig901,Gerry Davis,11,Call at 2B,6,28,2018,Chicago,White Sox
SDN201806290,06/29/2018,greea001,Andy Green,SDN,M,herna901,Angel Hernandez,3,Balk call,6,29,2018,San Diego,Padres
TEX201806300,06/30/2018,rua-r001,Ryan Rua,TEX,P,westj901,Joe West,7,Called third strike,6,30,2018,Texas,Rangers
CIN201807030,07/03/2018,riggj801,Jim Riggleman,CIN,M,coope901,Eric Cooper,12,Intentional walk signal,7,3,2018,Cincinnati,Reds
LAN201807040,07/04/2018,hudsd001,Daniel Hudson,LAN,P,nelsj901,Jeff Nelson,6,Arguing about showing ball to runner,7,4,2018,Los Angeles,Dodgers
TOR201807070,07/07/2018,sabac001,CC Sabathia,NYA,P,barrl901,Lance Barrett,3,Balls and strikes,7,7,2018,New York,Yankees
TOR201807070,07/07/2018,gibbj001,John Gibbons,TOR,M,barrl901,Lance Barrett,3,Balls and strikes,7,7,2018,Toronto,Blue Jays
ARI201807080,07/08/2018,polla001,A.J. Pollock,ARI,P,viscj901,Jansen Visconti,5,Called third strike,7,8,2018,Arizona,Diamondbacks
DET201807080,07/08/2018,banij001,Jeff Banister,TEX,M,segac901,Chris Segal,2,Interference call,7,8,2018,Texas,Rangers
TOR201807080,07/08/2018,leipt801,Tim Leiper,TOR,C,welkb901,Bill Welke,8,Arguing about interpreter,7,8,2018,Toronto,Blue Jays
MIN201807090,07/09/2018,yoste001,Ned Yost,KCA,M,littw901,Will Little,4,Called third strike,7,9,2018,Kansas City,Royals
HOU201807100,07/10/2018,melvb001,Bob Melvin,OAK,M,rackd901,David Rackley,4,Balls and strikes,7,10,2018,Oakland,Athletics
CHA201807140,07/14/2018,rentr001,Rick Renteria,CHA,M,hamaa901,Adam Hamari,5,Balls and strikes,7,14,2018,Chicago,White Sox
CLE201807140,07/14/2018,boona001,Aaron Boone,NYA,M,mealj901,Jerry Meals,6,Check swing,7,14,2018,New York,Yankees
SFN201807140,07/14/2018,beltb001,Brandon Belt,SFN,P,gibsg901,Greg Gibson,4,Check swing,7,14,2018,San Francisco,Giants
MIN201807150,07/15/2018,escoe001,Eduardo Escobar,MIN,P,addir901,Ryan Additon,7,Called third strike,7,15,2018,Minnesota,Twins
CHN201807212,07/21/2018,baezj001,Javier Baez,CHN,P,littw901,Will Little,5,Balls and strikes,7,21,2018,Chicago,Cubs
CHN201807212,07/21/2018,maddj801,Joe Maddon,CHN,M,littw901,Will Little,5,Balls and strikes,7,21,2018,Chicago,Cubs
NYA201807210,07/21/2018,roesp801,Pat Roessler,NYN,C,vanol901,Larry Vanover,3,Called third strike,7,21,2018,New York,Mets
NYA201807210,07/21/2018,cabra002,Asdrubal Cabrera,NYN,P,wendh902,Hunter Wendelstedt,5,Check swing,7,21,2018,New York,Mets
TBA201807220,07/22/2018,maybc001,Cameron Maybin,MIA,P,fleta901,Andy Fletcher,4,Called third strike,7,22,2018,Miami,Marlins
MIL201807230,07/23/2018,longk801,Kevin Long,WAS,C,lentn901,Nic Lentz,2,Called third strike,7,23,2018,Washington,Nationals
TOR201807250,07/25/2018,gibbj001,John Gibbons,TOR,M,barbs901,Sean Barber,11,HBP call,7,25,2018,Toronto,Blue Jays
CHA201807270,07/27/2018,rentr001,Rick Renteria,CHA,M,culbf901,Fieldin Culbreth,1,Check swing,7,27,2018,Chicago,White Sox
CHA201807270,07/27/2018,coopd001,Don Cooper,CHA,C,culbf901,Fieldin Culbreth,1,Check swing,7,27,2018,Chicago,White Sox
BOS201808030,08/03/2018,coraa001,Alex Cora,BOS,M,hamaa901,Adam Hamari,1,Protesting HBP warning,8,3,2018,Boston,Red Sox
TBA201808040,08/04/2018,rentr001,Rick Renteria,CHA,M,mealj901,Jerry Meals,5,Arguing replay call,8,4,2018,Chicago,White Sox
WAS201808042,08/04/2018,barnt001,Tucker Barnhart,CIN,P,fleta901,Andy Fletcher,5,Balls and strikes,8,4,2018,Cincinnati,Reds
TOR201808070,08/07/2018,teper001,Ryan Tepera,TOR,P,hicke901,Ed Hickox,8,Balls and strikes,8,7,2018,Toronto,Blue Jays
WAS201808080,08/08/2018,sotoj001,Juan Soto,WAS,P,gibsg901,Greg Gibson,6,Called third strike,8,8,2018,Washington,Nationals
WAS201808080,08/08/2018,longk801,Kevin Long,WAS,C,gibsg901,Greg Gibson,6,Called third strike,8,8,2018,Washington,Nationals
CLE201808090,08/09/2018,rowsj801,James Rowson,MIN,C,johna901,Adrian Johnson,7,Called third strike,8,9,2018,Minnesota,Twins
HOU201808090,08/09/2018,verlj001,Justin Verlander,HOU,P,lentn901,Nic Lentz,2,Arguing balk call,8,9,2018,Houston,Astros
CHN201808100,08/10/2018,maddj801,Joe Maddon,CHN,M,millb901,Bill Miller,7,Arguing interference call,8,10,2018,Chicago,Cubs
KCA201808110,08/11/2018,duffd001,Danny Duffy,KCA,P,hamaa901,Adam Hamari,6,Check swing,8,11,2018,Kansas City,Royals
KCA201808120,08/12/2018,webbt001,Tyler Webb,SLN,P,hamaa901,Adam Hamari,9,Intentional hit by pitch,8,12,2018,St. Louis,Cardinals
CHN201808140,08/14/2018,maddj801,Joe Maddon,CHN,M,cuzzp901,Phil Cuzzi,6,Called third strike,8,14,2018,Chicago,Cubs
CHN201808140,08/14/2018,zobrb001,Ben Zobrist,CHN,P,cuzzp901,Phil Cuzzi,8,Continuing argument from strikeout in 6th,8,14,2018,Chicago,Cubs
LAN201808140,08/14/2018,puigy001,Yasiel Puig,LAN,P,coope901,Eric Cooper,7,Fighting,8,14,2018,Los Angeles,Dodgers
LAN201808140,08/14/2018,hundn001,Nick Hundley,SFN,P,coope901,Eric Cooper,7,Fighting,8,14,2018,San Francisco,Giants
ATL201808150,08/15/2018,urenj001,Jose Urena,MIA,P,fairc901,Chad Fairchild,1,Intentional HBP,8,15,2018,Miami,Marlins
ATL201808150,08/15/2018,snitb801,Brian Snitker,ATL,M,nauep901,Paul Nauert,1,Arguing for ejection of opposing pitcher,8,15,2018,Atlanta,Braves
SDN201808170,08/17/2018,ahmen001,Nick Ahmed,ARI,P,hoyej901,James Hoye,3,Called third strike,8,17,2018,Arizona,Diamondbacks
WAS201808170,08/17/2018,mattd001,Don Mattingly,MIA,M,may-b901,Ben May,4,Balls and strikes,8,17,2018,Miami,Marlins
SLN201808180,08/18/2018,counc001,Craig Counsell,MIL,M,blasc901,Cory Blaser,1,Arguing about warning,8,18,2018,Milwaukee,Brewers
NYA201808190,08/19/2018,gibbj001,John Gibbons,TOR,M,viscj901,Jansen Visconti,6,Call at 1B,8,19,2018,Toronto,Blue Jays
SEA201808200,08/20/2018,servs002,Scott Servais,SEA,M,muchm901,Mike Muchlinski,8,Balls and strikes,8,20,2018,Seattle,Mariners
KCA201808240,08/24/2018,sveud001,Dale Sveum,KCA,C,dejer901,Ramon De Jesus,8,Balls and strikes,8,24,2018,Kansas City,Royals
ANA201808250,08/25/2018,mcgud001,Deck McGuire,ANA,P,drecb901,Bruce Dreckman,9,Hit by pitch after warning,8,25,2018,Anaheim,Angels
ANA201808250,08/25/2018,sciom001,Mike Scioscia,ANA,M,drecb901,Bruce Dreckman,9,Hit by pitch after warning,8,25,2018,Anaheim,Angels
PHI201808280,08/28/2018,reynm001,Mark Reynolds,WAS,P,holbs901,Sam Holbrook,8,Called third strike (Threw equipment),8,28,2018,Washington,Nationals
CHA201808310,08/31/2018,bogax001,Xander Bogaerts,BOS,P,littw901,Will Little,8,Called third strike,8,31,2018,Boston,Red Sox
CHA201808310,08/31/2018,porcr001,Rick Porcello,BOS,P,littw901,Will Little,8,Balls and strikes,8,31,2018,Boston,Red Sox
HOU201808310,08/31/2018,hinca001,A.J. Hinch,HOU,M,coope901,Eric Cooper,3,Balls and strikes,8,31,2018,Houston,Astros
NYA201808310,08/31/2018,boona001,Aaron Boone,NYA,M,lentn901,Nic Lentz,5,Balls and strikes,8,31,2018,New York,Yankees
NYA201808310,08/31/2018,gardr001,Ron Gardenhire,DET,M,nauep901,Paul Nauert,8,Check swing,8,31,2018,Detroit,Tigers
WAS201808310,08/31/2018,wietm001,Matt Wieters,WAS,P,whitc901,Chad Whitson,6,Balls and strikes,8,31,2018,Washington,Nationals
TEX201809020,09/02/2018,belim001,Matt Belisle,MIN,P,porta901,Alan Porter,6,Intentional HBP,9,2,2018,Minnesota,Twins
TEX201809020,09/02/2018,reeda001,Addison Reed,MIN,P,porta901,Alan Porter,7,Balls and strikes,9,2,2018,Minnesota,Twins
MIL201809030,09/03/2018,maddj801,Joe Maddon,CHN,M,morag901,Gabe Morales,8,Balls and strikes,9,3,2018,Chicago,Cubs
MIL201809030,09/03/2018,edwac001,Carl Edwards,CHN,P,morag901,Gabe Morales,8,Balls and strikes,9,3,2018,Chicago,Cubs
ARI201809060,09/06/2018,snitb801,Brian Snitker,ATL,M,rippm901,Mark Ripperger,6,Balls and strikes,9,6,2018,Atlanta,Braves
ARI201809060,09/06/2018,souzs001,Steven Souza,ARI,P,rippm901,Mark Ripperger,8,Called third strike,9,6,2018,Arizona,Diamondbacks
ARI201809070,09/07/2018,incie001,Ender Inciarte,ATL,P,eddid901,Doug Eddings,4,Called third strike,9,7,2018,Atlanta,Braves
ARI201809070,09/07/2018,seitk001,Kevin Seitzer,ATL,C,eddid901,Doug Eddings,8,Called third strike,9,7,2018,Atlanta,Braves
COL201809070,09/07/2018,blacb001,Buddy Black,COL,M,fleta901,Andy Fletcher,5,Arguing balk call,9,7,2018,Colorado,Rockies
MIL201809070,09/07/2018,bochb002,Bruce Bochy,SFN,M,hamaa901,Adam Hamari,9,Called third strike,9,7,2018,San Francisco,Giants
MIL201809070,09/07/2018,hundn001,Nick Hundley,SFN,P,hamaa901,Adam Hamari,9,Called third strike,9,7,2018,San Francisco,Giants
DET201809090,09/09/2018,carpm002,Matt Carpenter,SLN,P,barrl901,Lance Barrett,9,Called third strike,9,9,2018,St. Louis,Cardinals
DET201809090,09/09/2018,shilm801,Mike Shildt,SLN,M,barrl901,Lance Barrett,9,Called third strike,9,9,2018,St. Louis,Cardinals
MIL201809090,09/09/2018,counc001,Craig Counsell,MIL,M,hallt901,Tom Hallion,6,Arguing about warning,9,9,2018,Milwaukee,Brewers
MIL201809090,09/09/2018,milew001,Wade Miley,MIL,P,hallt901,Tom Hallion,6,Arguing about warning,9,9,2018,Milwaukee,Brewers
MIL201809090,09/09/2018,nottj001,Jacob Nottingham,MIL,P,hallt901,Tom Hallion,6,Arguing about warning,9,9,2018,Milwaukee,Brewers
SEA201809090,09/09/2018,gardb001,Brett Gardner,NYA,P,rehaj901,Jeremie Rehak,9,Balls and strikes,9,9,2018,New York,Yankees
NYN201809110,09/11/2018,frazt001,Todd Frazier,NYN,P,belld901,Dan Bellino,6,Balls and strikes,9,11,2018,New York,Mets
TBA201809110,09/11/2018,cashk001,Kevin Cash,TBA,M,carlm901,Mark Carlson,8,Arguing balk call,9,11,2018,Tampa Bay,Devil Rays
KCA201809150,09/15/2018,molip001,Paul Molitor,MIN,M,may-b901,Ben May,4,Arguing bunt attempt,9,15,2018,Minnesota,Twins
KCA201809150,09/15/2018,glyng801,Gene Glynn,MIN,C,blasc901,Cory Blaser,4,Denying appeal on bunt attempt,9,15,2018,Minnesota,Twins
MIL201809150,09/15/2018,cervf001,Francisco Cervelli,PIT,P,gibsh902,Tripp Gibson,6,Called third strike,9,15,2018,Pittsburgh,Pirates
MIL201809150,09/15/2018,hurdc001,Clint Hurdle,PIT,M,gibsh902,Tripp Gibson,6,Called third strike,9,15,2018,Pittsburgh,Pirates
NYA201809150,09/15/2018,maill001,Luke Maile,TOR,P,ortir901,Roberto Ortiz,2,Balls and strikes,9,15,2018,Toronto,Blue Jays
NYA201809150,09/15/2018,gibbj001,John Gibbons,TOR,M,ortir901,Roberto Ortiz,2,Balls and strikes,9,15,2018,Toronto,Blue Jays
TBA201809150,09/15/2018,melvb001,Bob Melvin,OAK,M,vanol901,Larry Vanover,8,Called third strike,9,15,2018,Oakland,Athletics
ATL201809160,09/16/2018,halec001,Chip Hale,WAS,C,cuzzp901,Phil Cuzzi,4,Balls and strikes,9,16,2018,Washington,Nationals
SDN201809160,09/16/2018,greea001,Andy Green,SDN,M,culbf901,Fieldin Culbreth,9,Arguing hit by pitch,9,16,2018,San Diego,Padres
WAS201809200,09/20/2018,callm001,Mickey Callaway,NYN,M,reybd901,D.J. Reyburn,10,Arguing attempted bunt call,9,20,2018,New York,Mets
WAS201809200,09/20/2018,harpb003,Bryce Harper,WAS,P,reybd901,D.J. Reyburn,12,Called third strike,9,20,2018,Washington,Nationals
PIT201809210,09/21/2018,shawt001,Travis Shaw,MIL,P,fostm901,Marty Foster,7,Balls and strikes,9,21,2018,Milwaukee,Brewers
CHA201809220,09/22/2018,andet001,Tim Anderson,CHA,P,westj901,Joe West,9,Interference non-call,9,22,2018,Chicago,White Sox
CHA201809220,09/22/2018,rentr001,Rick Renteria,CHA,M,westj901,Joe West,9,Interference non-call,9,22,2018,Chicago,White Sox
ARI201809240,09/24/2018,pedej001,Joc Pederson,LAN,P,westj901,Joe West,9,Balls and strikes,9,24,2018,Los Angeles,Dodgers
SLN201809250,09/25/2018,carpm002,Matt Carpenter,SLN,P,littw901,Will Little,7,Called third strike,9,25,2018,St. Louis,Cardinals
SLN201809250,09/25/2018,shilm801,Mike Shildt,SLN,M,littw901,Will Little,7,Called third strike,9,25,2018,St. Louis,Cardinals
TBA201809270,09/27/2018,boona001,Aaron Boone,NYA,M,carav901,Vic Carapazza,6,Hit by pitch after previous warnings,9,27,2018,New York,Yankees
TBA201809270,09/27/2018,sabac001,CC Sabathia,NYA,P,carav901,Vic Carapazza,6,Hit by pitch after previous warnings,9,27,2018,New York,Yankees
BOS201810130,10/13/2018,coraa001,Alex Cora,BOS,M,hoyej901,James Hoye,5,Called third strike,10,13,2018,Boston,Red Sox
MIL201903290,03/29/2019,thame001,Eric Thames,MIL,P,cedeg901,Gary Cederstrom,4,Check swing,3,29,2019,Milwaukee,Brewers
LAN201903310,03/31/2019,perad001,David Peralta,ARI,P,lentn901,Nic Lentz,9,Called third strike,3,31,2019,Arizona,Diamondbacks
PHI201903310,03/31/2019,carls002,Shane Carle,ATL,P,drakr901,Rob Drake,7,Intentional HBP,3,31,2019,Atlanta,Braves
CIN201904010,04/01/2019,kempm001,Matt Kemp,CIN,P,nelsj901,Jeff Nelson,5,Called third strike,4,1,2019,Cincinnati,Reds
PIT201904010,04/01/2019,carpm002,Matt Carpenter,SLN,P,carav901,Vic Carapazza,11,Balls and strikes,4,1,2019,St. Louis,Cardinals
SDN201904020,04/02/2019,greea001,Andy Green,SDN,M,welkb901,Bill Welke,6,Interference non-call,4,2,2019,San Diego,Padres
TEX201904030,04/03/2019,cinta001,Alex Cintron,HOU,C,kulpr901,Ron Kulpa,2,Balls and strikes,4,3,2019,Houston,Astros
TEX201904030,04/03/2019,hinca001,A.J. Hinch,HOU,M,kulpr901,Ron Kulpa,2,Balls and strikes,4,3,2019,Houston,Astros
PIT201904070,04/07/2019,belld002,David Bell,CIN,M,kellj901,Jeff Kellogg,4,Fighting,4,7,2019,Cincinnati,Reds
PIT201904070,04/07/2019,puigy001,Yasiel Puig,CIN,P,kellj901,Jeff Kellogg,4,Fighting,4,7,2019,Cincinnati,Reds
PIT201904070,04/07/2019,garra001,Amir Garrett,CIN,P,kellj901,Jeff Kellogg,4,Fighting,4,7,2019,Cincinnati,Reds
PIT201904070,04/07/2019,kelak001,Keone Kela,PIT,P,kellj901,Jeff Kellogg,4,Fighting,4,7,2019,Pittsburgh,Pirates
PIT201904070,04/07/2019,rivef001,Felipe Vazquez,PIT,P,kellj901,Jeff Kellogg,4,Fighting,4,7,2019,Pittsburgh,Pirates
ANA201904100,04/10/2019,smitk002,Kevan Smith,ANA,P,cuzzp901,Phil Cuzzi,7,Called third strike,4,10,2019,Anaheim,Angels
ATL201904110,04/11/2019,snitb801,Brian Snitker,ATL,M,belld901,Dan Bellino,8,Check swing,4,11,2019,Atlanta,Braves
CHN201904110,04/11/2019,maddj801,Joe Maddon,CHN,M,estam901,Mike Estabrook,5,Balls and strikes,4,11,2019,Chicago,Cubs
ATL201904130,04/13/2019,callm001,Mickey Callaway,NYN,M,marqa901,Alfonso Marquez,1,Balls and strikes,4,13,2019,New York,Mets
CHN201904130,04/13/2019,schwk001,Kyle Schwarber,CHN,P,morag901,Gabe Morales,9,Check swing,4,13,2019,Chicago,Cubs
LAN201904130,04/13/2019,martr004,Russell Martin,LAN,P,rehaj901,Jeremie Rehak,4,Called third strike,4,13,2019,Los Angeles,Dodgers
BOS201904140,04/14/2019,brocd001,Doug Brocail,BAL,C,sches901,Stu Scheurwater,6,Check swing,4,14,2019,Baltimore,Orioles
BOS201904150,04/15/2019,hydeb801,Brandon Hyde,BAL,M,wegnm901,Mark Wegner,5,Interference non-call,4,15,2019,Baltimore,Orioles
MIN201904150,04/15/2019,baldr001,Rocco Baldelli,MIN,M,estam901,Mike Estabrook,8,HBP non-call,4,15,2019,Minnesota,Twins
WAS201904160,04/16/2019,martd002,Dave Martinez,WAS,M,randt901,Tony Randazzo,5,Balls and strikes,4,16,2019,Washington,Nationals
CHA201904170,04/17/2019,andet001,Tim Anderson,CHA,P,westj901,Joe West,6,Fighting,4,17,2019,Chicago,White Sox
CHA201904170,04/17/2019,kellb003,Brad Keller,KCA,P,westj901,Joe West,6,Fighting,4,17,2019,Kansas City,Royals
CHA201904170,04/17/2019,rentr001,Rick Renteria,CHA,M,westj901,Joe West,6,Fighting,4,17,2019,Chicago,White Sox
CHA201904170,04/17/2019,sveud001,Dale Sveum,KCA,C,westj901,Joe West,6,Fighting,4,17,2019,Kansas City,Royals
LAN201904170,04/17/2019,belld002,David Bell,CIN,M,mahrn901,Nick Mahrley,5,Balls and strikes,4,17,2019,Cincinnati,Reds
TBA201904170,04/17/2019,Tim Cossins,Tim Cossins,BAL,C,buckc901,CB Bucknor,3,[Field coordinator] Balls and strikes,4,17,2019,Baltimore,Orioles
TEX201904170,04/17/2019,bourj002,Justin Bour,ANA,P,rehaj901,Jeremie Rehak,9,Called third strike,4,17,2019,Anaheim,Angels
WAS201904180,04/18/2019,bochb002,Bruce Bochy,SFN,M,addir901,Ryan Additon,5,Called third strike,4,18,2019,San Francisco,Giants
WAS201904180,04/18/2019,beltb001,Brandon Belt,SFN,P,addir901,Ryan Additon,7,Called third strike,4,18,2019,San Francisco,Giants
DET201904190,04/19/2019,gardr001,Ron Gardenhire,DET,M,ticht901,Todd Tichenor,5,Balls and strikes,4,19,2019,Detroit,Tigers
NYA201904200,04/20/2019,boona001,Aaron Boone,NYA,M,mealj901,Jerry Meals,3,Arguing fan interference review,4,20,2019,New York,Yankees
SLN201904210,04/21/2019,callm001,Mickey Callaway,NYN,M,emmep901,Paul Emmel,7,Check swing,4,21,2019,New York,Mets
NYN201904220,04/22/2019,harpb003,Bryce Harper,PHI,P,carlm901,Mark Carlson,4,Balls and strikes,4,22,2019,Philadelphia,Phillies
CHA201904280,04/28/2019,rentr001,Rick Renteria,CHA,M,randt901,Tony Randazzo,3,Interference call,4,28,2019,Chicago,White Sox
TOR201904280,04/28/2019,walkp001,Pete Walker,TOR,C,marqa901,Alfonso Marquez,11,Balls and strikes,4,28,2019,Toronto,Blue Jays
MIL201904290,04/29/2019,desmi001,Ian Desmond,COL,P,nelsj901,Jeff Nelson,5,Balls and strikes,4,29,2019,Colorado,Rockies
ARI201905010,05/01/2019,boona001,Aaron Boone,NYA,M,emmep901,Paul Emmel,7,Balls and strikes,5,1,2019,New York,Yankees
SFN201905010,05/01/2019,bochb002,Bruce Bochy,SFN,M,timmt901,Tim Timmons,7,Called third strike,5,1,2019,San Francisco,Giants
NYN201905020,05/02/2019,winkj002,Jesse Winker,CIN,P,fostm901,Marty Foster,9,Balls and strikes,5,2,2019,Cincinnati,Reds
NYN201905020,05/02/2019,belld002,David Bell,CIN,M,fostm901,Marty Foster,9,Balls and strikes,5,2,2019,Cincinnati,Reds
MIA201905030,05/03/2019,gausk001,Kevin Gausman,ATL,P,nelsj901,Jeff Nelson,2,Throwing at batter,5,3,2019,Atlanta,Braves
MIA201905030,05/03/2019,mattd001,Don Mattingly,MIA,M,nelsj901,Jeff Nelson,6,Balls and strikes,5,3,2019,Miami,Marlins
TEX201905030,05/03/2019,smoaj001,Justin Smoak,TOR,P,estam901,Mike Estabrook,12,Called third strike,5,3,2019,Toronto,Blue Jays
TOR201905060,05/06/2019,montc001,Charlie Montoyo,TOR,M,hamaa901,Adam Hamari,5,Called third strike,5,6,2019,Toronto,Blue Jays
CLE201905070,05/07/2019,rentr001,Rick Renteria,CHA,M,fostm901,Marty Foster,8,Check swing,5,7,2019,Chicago,White Sox
MIL201905070,05/07/2019,renda001,Anthony Rendon,WAS,P,buckc901,CB Bucknor,7,Called third strike,5,7,2019,Washington,Nationals
HOU201905080,05/08/2019,maldm001,Martin Maldonado,KCA,P,knigb901,Brian Knight,7,Called third strike,5,8,2019,Kansas City,Royals
HOU201905080,05/08/2019,yoste001,Ned Yost,KCA,M,knigb901,Brian Knight,7,Called third strike,5,8,2019,Kansas City,Royals
MIN201905111,05/11/2019,gardr001,Ron Gardenhire,DET,M,wendh902,Hunter Wendelstedt,3,Balls and strikes,5,11,2019,Detroit,Tigers
MIN201905112,05/11/2019,cabrm001,Miguel Cabrera,DET,P,whitc901,Chad Whitson,1,Balls and strikes,5,11,2019,Detroit,Tigers
SEA201905130,05/13/2019,melvb001,Bob Melvin,OAK,M,reybd901,D.J. Reyburn,8,Balls and strikes,5,13,2019,Oakland,Athletics
LAN201905150,05/15/2019,kinsi001,Ian Kinsler,SDN,P,barrs901,Scott Barry,5,Balls and strikes,5,15,2019,San Diego,Padres
ARI201905170,05/17/2019,bochb002,Bruce Bochy,SFN,M,fleta901,Andy Fletcher,7,HBP call,5,17,2019,San Francisco,Giants
ATL201905190,05/19/2019,counc001,Craig Counsell,MIL,M,onorb901,Brian O'Nora,5,Fair/foul call,5,19,2019,Milwaukee,Brewers
TEX201905190,05/19/2019,shilm801,Mike Shildt,SLN,M,rehaj901,Jeremie Rehak,4,Balls and strikes,5,19,2019,St. Louis,Cardinals
DET201905210,05/21/2019,gardr001,Ron Gardenhire,DET,M,culbf901,Fieldin Culbreth,9,Catch/trap reversal,5,21,2019,Detroit,Tigers
PIT201905210,05/21/2019,hurdc001,Clint Hurdle,PIT,M,ticht901,Todd Tichenor,8,Arguing review,5,21,2019,Pittsburgh,Pirates
NYN201905230,05/23/2019,kendh001,Howie Kendrick,WAS,P,drecb901,Bruce Dreckman,8,Refusal of appeal on check swing,5,23,2019,Washington,Nationals
NYN201905230,05/23/2019,martd002,Dave Martinez,WAS,M,drecb901,Bruce Dreckman,8,Refusal of appeal on check swing,5,23,2019,Washington,Nationals
CLE201905250,05/25/2019,frant001,Terry Francona,CLE,M,coope901,Eric Cooper,6,Arguing hit by pitch/bunt attempt,5,25,2019,Cleveland,Indians
MIL201905250,05/25/2019,braur002,Ryan Braun,MIL,P,estam901,Mike Estabrook,4,Balls and strikes,5,25,2019,Milwaukee,Brewers
MIL201905250,05/25/2019,counc001,Craig Counsell,MIL,M,estam901,Mike Estabrook,8,Balls and strikes,5,25,2019,Milwaukee,Brewers
MIL201905260,05/26/2019,mousm001,Mike Moustakas,MIL,P,estam901,Mike Estabrook,6,Check swing,5,26,2019,Milwaukee,Brewers
OAK201905260,05/26/2019,servs002,Scott Servais,SEA,M,everm901,Mike Everitt,7,Interference non-call,5,26,2019,Seattle,Mariners
OAK201905280,05/28/2019,sorij001,Joakim Soria,OAK,P,hoyej901,James Hoye,9,Balls and strikes,5,28,2019,Oakland,Athletics
CHA201905290,05/29/2019,sparg001,Glenn Sparkman,KCA,P,carlm901,Mark Carlson,2,Intentional HBP,5,29,2019,Kansas City,Royals
CIN201905290,05/29/2019,belld002,David Bell,CIN,M,nelsj901,Jeff Nelson,8,Arguing HBP was intentional,5,29,2019,Cincinnati,Reds
OAK201906010,06/01/2019,semim001,Marcus Semien,OAK,P,porta901,Alan Porter,5,Fair/foul call,6,1,2019,Oakland,Athletics
OAK201906020,06/02/2019,piscs001,Stephen Piscotty,OAK,P,porta901,Alan Porter,10,Called third strike,6,2,2019,Oakland,Athletics
OAK201906020,06/02/2019,melvb001,Bob Melvin,OAK,M,porta901,Alan Porter,10,Called third strike,6,2,2019,Oakland,Athletics
DET201906070,06/07/2019,gardr001,Ron Gardenhire,DET,M,hoyej901,James Hoye,3,Balk call,6,7,2019,Detroit,Tigers
KCA201906080,06/08/2019,yoste001,Ned Yost,KCA,M,drecb901,Bruce Dreckman,6,Balls and strikes,6,8,2019,Kansas City,Royals
NYN201906080,06/08/2019,callm001,Mickey Callaway,NYN,M,wintm901,Mike Winters,5,Balls and strikes,6,8,2019,New York,Mets
ANA201906090,06/09/2019,ausmb001,Brad Ausmus,ANA,M,rehaj901,Jeremie Rehak,3,Called third strike,6,9,2019,Anaheim,Angels
